,Order Date,Ship Mode,Segment,Country,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Year,Month_Number,Month_Name
5518,2020-12-03,Second Class,Consumer,United States,Thornton,Colorado,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",132.72,5,3.344,,Cards,2020,12,December
5519,2020-12-03,Standard Class,Consumer,United States,Houston,Texas,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,127.592,2,-14.2716,,Online,2020,12,December
5520,2020-12-03,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,110.624,2,5.1184,,COD,2020,12,December
5521,2020-12-03,First Class,Consumer,United States,Plano,Texas,Office Supplies,Paper,Xerox 1998,117.368,2,3.6288,,Cards,2020,12,December
5522,2020-12-03,Standard Class,Consumer,United States,Fayetteville,North Carolina,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",148.448,4,8.8624,,COD,2020,12,December
5523,2020-12-03,Second Class,Consumer,United States,Jacksonville,Florida,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,137.992,1,7.1988,,Cards,2020,12,December
5524,2020-12-03,Second Class,Consumer,United States,Thornton,Colorado,Office Supplies,Supplies,"Elite 5"" Scissors",137.32,7,5.915,,Online,2020,12,December
5525,2020-12-03,Standard Class,Consumer,United States,Fayetteville,North Carolina,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,177.216,3,4.5216,,Cards,2020,12,December
5526,2020-12-04,Standard Class,Consumer,United States,Rochester,Minnesota,Technology,Accessories,First Data TMFD35 PIN Pad,161.8,1,29.988,,Cards,2020,12,December
5527,2020-12-04,Same Day,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",213.552,7,-2.6936,,Online,2020,12,December
5528,2020-12-04,Standard Class,Consumer,United States,Paterson,New Jersey,Furniture,Chairs,"Global Value Steno Chair, Gray",216.22,3,45.555,,COD,2020,12,December
5529,2020-12-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Chairs,Global Chrome Stack Chair,254.96,10,-10.284,,Cards,2020,12,December
5530,2020-12-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,279.968,4,-28.7964,,Online,2020,12,December
5531,2020-12-04,Standard Class,Consumer,United States,Paterson,New Jersey,Furniture,Chairs,Global Low Back Tilter Chair,314.94,3,18.1764,,Cards,2020,12,December
5532,2020-12-04,Standard Class,Consumer,United States,Rochester,Minnesota,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,438.95,5,143.982,,COD,2020,12,December
5533,2020-12-04,Standard Class,Consumer,United States,Nashville,Tennessee,Technology,Machines,Okidata C610n Printer,665.0,2,-272.58,,Online,2020,12,December
5534,2020-12-04,First Class,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,109.352,3,2.6961,,Cards,2020,12,December
5535,2020-12-04,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,Storex Dura Pro Binders,112.346,3,-4.455,,COD,2020,12,December
5536,2020-12-04,Standard Class,Consumer,United States,Paterson,New Jersey,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",106.99,1,1.5588,,Online,2020,12,December
5537,2020-12-04,Standard Class,Consumer,United States,Rochester,Minnesota,Office Supplies,Art,Newell 310,93.8,5,2.552,,Cards,2020,12,December
5538,2020-12-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1956,102.92,5,8.671,,Online,2020,12,December
5539,2020-12-04,First Class,Corporate,United States,Los Angeles,California,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",121.76,2,5.7624,,COD,2020,12,December
5540,2020-12-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,113.392,3,3.1806,,Online,2020,12,December
5541,2020-12-04,Standard Class,Consumer,United States,Chicago,Illinois,Office Supplies,Storage,Advantus Rolling Drawer Organizers,126.568,2,4.6176,1.0,COD,2020,12,December
5542,2020-12-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,168.768,2,6.846,,COD,2020,12,December
5543,2020-12-04,Second Class,Consumer,United States,Fairfield,Ohio,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",178.352,3,23.235,,Online,2020,12,December
5544,2020-12-05,Second Class,Consumer,United States,San Diego,California,Office Supplies,Paper,Xerox 1960,107.94,3,41.823,,COD,2020,12,December
5545,2020-12-05,First Class,Consumer,United States,Columbus,Indiana,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,140.39,3,40.7499,,COD,2020,12,December
5546,2020-12-05,First Class,Home Office,United States,Seattle,Washington,Office Supplies,Binders,GBC VeloBinder Manual Binding System,216.752,6,60.4632,1.0,Online,2020,12,December
5547,2020-12-05,Standard Class,Corporate,United States,Burlington,Vermont,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,223.03,7,67.6599,,COD,2020,12,December
5548,2020-12-05,First Class,Home Office,United States,Seattle,Washington,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,223.9,5,39.98,1.0,COD,2020,12,December
5549,2020-12-05,Standard Class,Corporate,United States,New York City,New York,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,280.9,5,68.823,,COD,2020,12,December
5550,2020-12-05,Standard Class,Consumer,United States,Bellevue,Washington,Office Supplies,Binders,Zipper Ring Binder Pockets,119.976,6,5.4288,,Online,2020,12,December
5551,2020-12-05,First Class,Home Office,United States,Seattle,Washington,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,87.296,2,3.0212,1.0,COD,2020,12,December
5552,2020-12-05,Second Class,Consumer,United States,New York City,New York,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",113.6,6,9.936,,Online,2020,12,December
5553,2020-12-05,Second Class,Consumer,United States,New York City,New York,Office Supplies,Labels,Avery 52,108.07,3,5.2029,,COD,2020,12,December
5554,2020-12-05,Standard Class,Consumer,United States,Bellevue,Washington,Office Supplies,Binders,GBC Wire Binding Combs,119.816,3,8.3754,,Online,2020,12,December
5555,2020-12-05,First Class,Home Office,United States,Seattle,Washington,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,109.176,3,-7.0146,1.0,COD,2020,12,December
5556,2020-12-05,First Class,Consumer,United States,New York City,New York,Office Supplies,Labels,Self-Adhesive Removable Labels,132.45,3,4.536,,Online,2020,12,December
5557,2020-12-05,First Class,Consumer,United States,Columbus,Indiana,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",116.9,5,17.505,,Online,2020,12,December
5558,2020-12-05,Standard Class,Corporate,United States,New York City,New York,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",129.94,3,6.0726,,Online,2020,12,December
5559,2020-12-05,First Class,Consumer,United States,Columbus,Indiana,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,165.44,3,16.5888,,COD,2020,12,December
5560,2020-12-05,Standard Class,Corporate,United States,New York City,New York,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",143.68,2,18.1908,,Online,2020,12,December
5561,2020-12-05,First Class,Consumer,United States,New York City,New York,Furniture,Furnishings,Magnifier Swing Arm Lamp,156.96,2,10.9096,,COD,2020,12,December
5562,2020-12-05,First Class,Home Office,United States,Seattle,Washington,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,150.92,5,29.372,1.0,Online,2020,12,December
5563,2020-12-06,Second Class,Corporate,United States,Brentwood,California,Office Supplies,Storage,Staple magnet,216.68,1,2.8836,,COD,2020,12,December
5564,2020-12-07,Standard Class,Consumer,United States,Richmond,Virginia,Furniture,Furnishings,DAX Wood Document Frame.,123.38,6,25.5378,,Online,2020,12,December
5565,2020-12-07,First Class,Consumer,United States,Toledo,Ohio,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,142.984,2,25.5968,,COD,2020,12,December
5566,2020-12-07,Standard Class,Consumer,United States,Hattiesburg,Mississippi,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",354.64,4,89.7792,,COD,2020,12,December
5567,2020-12-07,First Class,Consumer,United States,Los Angeles,California,Technology,Phones,Cisco SPA301,400.376,3,46.797,1.0,COD,2020,12,December
5568,2020-12-07,Standard Class,Corporate,United States,San Antonio,Texas,Office Supplies,Fasteners,Binder Clips by OIC,1015.552,3,1.2432,,COD,2020,12,December
5569,2020-12-07,Standard Class,Corporate,United States,Chicago,Illinois,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1901.99,5,-2929.4845,,COD,2020,12,December
5570,2020-12-07,Standard Class,Corporate,United States,San Antonio,Texas,Office Supplies,Paper,Xerox 1995,128.552,3,5.4432,,Online,2020,12,December
5571,2020-12-07,Standard Class,Consumer,United States,Hattiesburg,Mississippi,Technology,Accessories,Memorex Micro Travel Drive 8 GB,126.0,4,23.4,,COD,2020,12,December
5572,2020-12-07,Standard Class,Home Office,United States,San Francisco,California,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",159.04,6,25.02,1.0,Online,2020,12,December
5573,2020-12-08,First Class,Consumer,United States,Inglewood,California,Office Supplies,Paper,Xerox 1968,101.12,9,28.8576,,COD,2020,12,December
5574,2020-12-08,Standard Class,Corporate,United States,San Francisco,California,Office Supplies,Binders,Vinyl Sectional Post Binders,104.48,3,33.93,,COD,2020,12,December
5575,2020-12-08,Standard Class,Corporate,United States,San Francisco,California,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,114.92,4,40.4432,,COD,2020,12,December
5576,2020-12-08,First Class,Consumer,United States,Philadelphia,Pennsylvania,Technology,Phones,iHome FM Clock Radio with Lightning Dock,132.988,2,-20.997,,COD,2020,12,December
5577,2020-12-08,Standard Class,Consumer,United States,San Francisco,California,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,142.568,2,-18.4548,,COD,2020,12,December
5578,2020-12-08,Second Class,Consumer,United States,New York City,New York,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",143.48,2,33.9388,,COD,2020,12,December
5579,2020-12-08,First Class,Consumer,United States,Inglewood,California,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",157.9,2,15.468,,COD,2020,12,December
5580,2020-12-08,Standard Class,Consumer,United States,San Francisco,California,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,190.95,5,37.7895,,COD,2020,12,December
5581,2020-12-08,Standard Class,Consumer,United States,Madison,Wisconsin,Technology,Accessories,Logitech G105 Gaming Keyboard,201.11,3,32.0598,,Online,2020,12,December
5582,2020-12-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Chairs,Global Deluxe Steno Chair,228.544,4,-58.5048,,COD,2020,12,December
5583,2020-12-08,Second Class,Consumer,United States,New York City,New York,Office Supplies,Storage,Safco Industrial Wire Shelving System,282.94,3,0.0,,COD,2020,12,December
5584,2020-12-08,Standard Class,Consumer,United States,Madison,Wisconsin,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",500.92,4,41.3928,,Online,2020,12,December
5585,2020-12-08,Second Class,Home Office,United States,Cranston,Rhode Island,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",612.74,6,160.0398,,COD,2020,12,December
5586,2020-12-08,Standard Class,Consumer,United States,San Francisco,California,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",822.024,7,-112.9527,,COD,2020,12,December
5587,2020-12-08,Standard Class,Consumer,United States,Madison,Wisconsin,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1124.75,3,305.13,,COD,2020,12,December
5588,2020-12-08,Standard Class,Consumer,United States,San Francisco,California,Technology,Copiers,Sharp AL-1530CS Digital Copier,718.976,3,434.9913,,Online,2020,12,December
5589,2020-12-08,Standard Class,Consumer,United States,San Francisco,California,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,359.829,13,31.4548,,Online,2020,12,December
5590,2020-12-08,First Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Art,BIC Brite Liner Highlighters,113.248,4,3.6432,,COD,2020,12,December
5591,2020-12-08,Standard Class,Corporate,United States,San Francisco,California,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",117.424,1,8.409,,Online,2020,12,December
5592,2020-12-08,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",111.15,5,13.3035,,Online,2020,12,December
5593,2020-12-08,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",128.68,1,4.6464,,Online,2020,12,December
5594,2020-12-08,Second Class,Consumer,United States,New York City,New York,Office Supplies,Paper,Xerox 1996,130.44,3,9.3312,,COD,2020,12,December
5595,2020-12-08,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Labels,Self-Adhesive Removable Labels,123.35,9,13.608,,COD,2020,12,December
5596,2020-12-08,Second Class,Consumer,United States,New York City,New York,Office Supplies,Storage,Iris Project Case,131.92,4,8.2992,,Online,2020,12,December
5597,2020-12-08,First Class,Consumer,United States,Inglewood,California,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,150.79,3,8.6391,,COD,2020,12,December
5598,2020-12-08,Standard Class,Consumer,United States,Madison,Wisconsin,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",132.52,4,12.6592,,COD,2020,12,December
5599,2020-12-08,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Paper,Xerox 1908,159.98,1,27.4302,,COD,2020,12,December
5600,2020-12-08,Standard Class,Corporate,United States,San Francisco,California,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",155.76,1,11.1176,,COD,2020,12,December
5601,2020-12-08,Second Class,Corporate,United States,San Francisco,California,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,164.48,1,20.844,1.0,COD,2020,12,December
5602,2020-12-08,Standard Class,Consumer,United States,Madison,Wisconsin,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",163.06,2,28.0876,,Online,2020,12,December
5603,2020-12-09,Second Class,Consumer,United States,Detroit,Michigan,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",123.88,6,41.952,,COD,2020,12,December
5604,2020-12-09,Second Class,Home Office,United States,Salinas,California,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,164.257,3,15.6978,,Online,2020,12,December
5605,2020-12-09,Second Class,Consumer,United States,Richmond,Kentucky,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,166.45,5,48.3285,,COD,2020,12,December
5606,2020-12-09,Standard Class,Consumer,United States,Park Ridge,Illinois,Office Supplies,Paper,Xerox 1884,190.856,9,48.5514,,Online,2020,12,December
5607,2020-12-09,Second Class,Home Office,United States,Los Angeles,California,Office Supplies,Appliances,Harmony Air Purifier,220.0,1,68.04,,Online,2020,12,December
5608,2020-12-09,Second Class,Consumer,United States,Richmond,Kentucky,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,232.9,5,62.321,,COD,2020,12,December
5609,2020-12-09,Standard Class,Corporate,United States,Phoenix,Arizona,Office Supplies,Paper,Multicolor Computer Printout Paper,461.4,5,146.79,,COD,2020,12,December
5610,2020-12-09,Standard Class,Consumer,United States,Whittier,California,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,473.768,4,44.4768,,COD,2020,12,December
5611,2020-12-09,Standard Class,Corporate,United States,Detroit,Michigan,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,897.94,3,226.9644,,Cards,2020,12,December
5612,2020-12-09,Second Class,Home Office,United States,Los Angeles,California,Furniture,Tables,Bevis 36 x 72 Conference Tables,908.328,9,22.4082,,COD,2020,12,December
5613,2020-12-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Art,Crayola Colored Pencils,110.624,1,0.4264,,Online,2020,12,December
